Site ,Treatment ,Quadrat/Chamber #,Replicate #,PLOT,NDRE,NDVI,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,,,,,,,,,,,,,
PL,PU,Q4,5,53,0.3096,0.7281,19.623,37.232,5.857,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:28:23,41,0.3319,0.7379,0.283,0.7116,0.0098,0.006,0.0317,0.0083,,,,,,,,,,,,,
PL,PU,Q4,6,54,0.3214,0.831,19.478,37.938,3.502,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:28:33,46,0.3374,0.8435,0.3026,0.8196,0.0084,0.0055,0.0262,0.0066,,,,,,,,,,,,,
PL,PU,Q4,7,55,0.3229,0.8135,19.461,38.025,3.911,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:28:45,42,0.3408,0.8262,0.3027,0.7957,0.0086,0.0061,0.0266,0.0074,,,,,,,,,,,,,
PL,PU,Q4,8,56,0.3001,0.7415,19.742,36.677,5.444,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:29:39,45,0.318,0.7538,0.2799,0.7309,0.009,0.0048,0.0301,0.0065,,,,,,,,,,,,,
PL,PU,Q5,1,57,0.2676,0.6079,20.161,34.894,8.512,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:29:51,34,0.2875,0.6451,0.2477,0.5737,0.0079,0.0171,0.0295,0.0282,,,,,,,,,,,,,
PL,PU,Q5,2,58,0.3048,0.7327,19.683,36.945,5.698,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:30:03,43,0.3165,0.7415,0.2834,0.7148,0.0075,0.0054,0.0247,0.0074,,,,,,,,,,,,,
PL,PU,Q5,3,59,0.3102,0.7434,19.638,37.373,5.476,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:30:16,57,0.3439,0.7614,-0.0054,0.5228,0.0431,0.0308,0.139,0.0414,,,,,,,,,,,,,
PL,PU,Q5,4,60,0.3107,0.751,19.757,37.682,5.283,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:30:31,47,0.3423,0.7689,-0.304,0.4111,0.091,0.0504,0.2928,0.0671,,,,,,,,,,,,,
PL,PU,Q5,5,61,0.2952,0.732,19.804,36.398,5.633,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:30:42,46,0.319,0.7488,0.2759,0.7058,0.0088,0.0103,0.0299,0.0141,,,,,,,,,,,,,
PL,PU,Q5,6,62,0.2737,0.6666,20.08,35.222,7.045,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:30:52,43,0.2924,0.7,0.2511,0.6399,0.01,0.0134,0.0366,0.0202,,,,,,,,,,,,,
PL,PU,Q5,7,63,0.269,0.6612,20.143,34.974,7.135,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:31:04,40,0.299,0.7129,0.2433,0.6228,0.0111,0.0226,0.0414,0.0341,,,,,,,,,,,,,
PL,PU,Q5,8,64,0.2879,0.727,19.896,35.99,5.689,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:32:04,43,0.306,0.7405,0.2734,0.7158,0.0083,0.0059,0.0288,0.0081,,,,,,,,,,,,,
PL,PU,Q6,1,65,0.2327,0.61,20.635,33.155,8.031,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:32:17,46,0.2513,0.637,0.2119,0.5807,0.0086,0.016,0.0371,0.0263,,,,,,,,,,,,,
PL,PU,Q6,2,66,0.241,0.6619,20.519,33.555,6.827,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:32:30,53,0.2585,0.6766,0.2224,0.6465,0.0078,0.0057,0.0323,0.0086,,,,,,,,,,,,,
PL,PU,Q6,3,67,0.2647,0.6977,20.199,34.745,6.187,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:32:43,47,0.2818,0.7096,0.249,0.6853,0.0079,0.0052,0.0298,0.0075,,,,,,,,,,,,,
PL,PU,Q6,4,68,0.2764,0.7213,20.045,35.362,5.725,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:32:57,51,0.2938,0.7502,0.2601,0.6954,0.0076,0.012,0.0274,0.0167,,,,,,,,,,,,,
PL,PU,Q6,5,69,0.2587,0.6834,20.308,34.545,6.476,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:33:11,47,0.2871,0.724,-0.049,0.5219,0.0465,0.0339,0.1797,0.0496,,,,,,,,,,,,,
PL,PU,Q6,6,70,0.3013,0.7538,19.727,36.744,5.158,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:33:24,44,0.3172,0.7606,0.2852,0.7459,0.0079,0.0032,0.0263,0.0042,,,,,,,,,,,,,
PL,PU,Q6,7,71,0.2902,0.749,19.867,36.121,5.184,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:33:36,45,0.3098,0.7581,0.2655,0.7365,0.01,0.0048,0.0343,0.0064,,,,,,,,,,,,,
PL,PU,Q6,8,72,0.2666,0.6718,20.175,34.848,6.841,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:34:38,46,0.2941,0.6914,0.2415,0.6547,0.0111,0.0089,0.0418,0.0132,,,,,,,,,,,,,
PL,PU,Q7,1,73,0.2791,0.681,20.01,35.512,6.737,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:34:51,41,0.2937,0.7136,0.2222,0.5548,0.0109,0.0222,0.0389,0.0325,,,,,,,,,,,,,
PL,PU,Q7,2,74,0.3086,0.7686,19.636,37.166,4.863,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:35:03,43,0.3222,0.7752,0.2895,0.7601,0.0074,0.0031,0.024,0.0041,,,,,,,,,,,,,
PL,PU,Q7,3,75,0.2655,0.6588,20.189,34.788,7.155,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:35:14,40,0.2963,0.695,0.2474,0.6339,0.0098,0.0174,0.0369,0.0264,,,,,,,,,,,,,
PL,PU,Q7,4,76,0.248,0.5452,20.424,33.897,9.977,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:35:28,46,0.2669,0.5596,0.2258,0.5135,0.0088,0.0105,0.0355,0.0192,,,,,,,,,,,,,
PL,PU,Q7,5,77,0.2271,0.5339,20.713,32.892,9.995,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:35:45,50,0.2547,0.5554,0.2039,0.5211,0.0093,0.0074,0.0407,0.0139,,,,,,,,,,,,,
PL,PU,Q7,6,78,0.2314,0.5818,20.653,33.089,8.747,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:35:56,40,0.2451,0.5945,0.2185,0.5681,0.0063,0.0054,0.0273,0.0093,,,,,,,,,,,,,
PL,PU,Q7,7,79,0.2617,0.6583,20.24,34.59,7.127,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:36:07,35,0.2811,0.6708,0.2479,0.6488,0.0087,0.0053,0.0333,0.008,,,,,,,,,,,,,
PL,PU,Q7,8,80,0.2402,0.5928,20.53,33.516,8.568,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:37:08,43,0.2553,0.6108,0.2249,0.5749,0.0069,0.0093,0.0286,0.0157,,,,,,,,,,,,,
PL,PU,Q8,1,81,0.2654,0.7045,20.217,34.886,6.023,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:37:21,38,0.2858,0.725,-0.0054,0.5222,0.045,0.0321,0.1696,0.0455,,,,,,,,,,,,,
PL,PU,Q8,2,82,0.2287,0.6129,20.691,32.963,7.911,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:37:35,41,0.2406,0.6245,0.2139,0.599,0.0067,0.0049,0.0292,0.008,,,,,,,,,,,,,
PL,PU,Q8,3,83,0.2276,0.6127,20.707,32.912,7.903,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:37:50,40,0.2467,0.629,0.2107,0.5945,0.008,0.0079,0.0353,0.013,,,,,,,,,,,,,
PL,PU,Q8,4,84,0.2108,0.5766,20.946,32.139,8.629,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:38:07,49,0.2272,0.5918,0.1959,0.5606,0.0075,0.0085,0.0354,0.0147,,,,,,,,,,,,,
PL,PU,Q8,5,85,0.2099,0.5736,20.96,32.101,8.698,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:38:20,47,0.2324,0.5877,0.1881,0.5572,0.0107,0.0073,0.0508,0.0127,,,,,,,,,,,,,
PL,PU,Q8,6,86,0.2306,0.5696,20.665,33.056,9.063,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:38:39,45,0.2512,0.5886,0.2137,0.5487,0.0093,0.0081,0.0402,0.0143,,,,,,,,,,,,,
PL,PU,Q8,7,87,0.2281,0.542,20.699,32.938,9.783,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:38:53,39,0.2536,0.5587,0.2081,0.5214,0.0089,0.0064,0.039,0.0119,,,,,,,,,,,,,
PL,PU,Q8,8,88,0.222,0.5386,20.785,32.654,9.79,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:39:08,43,0.2422,0.5566,0.1951,0.5194,0.0092,0.0073,0.0414,0.0135,,,,,,,,,,,,,
PL,PR,CH1,1,1,0.2612,0.6699,20.245,34.569,6.833,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:49:08,51,0.2842,0.6827,0.2434,0.6587,0.0096,0.0054,0.0369,0.0081,,,,,,,,,,,,,
PL,PR,CH1,2,2,0.2578,0.6674,20.291,34.395,6.859,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:49:21,53,0.2795,0.6812,0.2373,0.6504,0.0096,0.007,0.0373,0.0104,,,,,,,,,,,,,
PL,PR,CH1,3,3,0.2578,0.6706,20.291,34.395,6.781,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:49:34,51,0.2764,0.6833,0.2352,0.6567,0.0108,0.0061,0.042,0.0091,,,,,,,,,,,,,
PL,PR,CH1,4,4,0.2555,0.6679,20.323,34.272,6.824,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:49:52,53,0.2686,0.6786,0.2334,0.6555,0.0081,0.0051,0.0316,0.0076,,,,,,,,,,,,,
PL,PR,CH1,5,5,0.2634,0.6621,20.217,34.674,7.048,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:50:05,42,0.2778,0.674,0.2464,0.65,0.0069,0.0049,0.0262,0.0073,,,,,,,,,,,,,
PL,PR,CH1,6,6,0.2805,0.7211,19.992,35.585,5.767,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:50:15,44,0.2986,0.7349,0.2564,0.6897,0.0088,0.0093,0.0315,0.0128,,,,,,,,,,,,,
PL,PR,CH1,7,7,0.272,0.6639,20.103,35.128,7.096,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:50:28,51,0.291,0.6794,0.2556,0.6531,0.0089,0.0061,0.0327,0.0091,,,,,,,,,,,,,
PL,PR,CH1,8,8,0.2733,0.6993,20.099,35.251,6.228,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:51:53,56,0.2934,0.7131,0.0375,0.6186,0.0326,0.0129,0.1193,0.0184,,,,,,,,,,,,,
PL,PR,CH2,1,9,0.2463,0.6144,20.447,33.814,8.075,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:52:12,54,0.2637,0.628,0.2259,0.602,0.009,0.0062,0.0364,0.0102,,,,,,,,,,,,,
PL,PR,CH2,2,10,0.2372,0.5923,20.573,33.372,8.545,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:52:30,43,0.2567,0.6091,0.2111,0.5686,0.0097,0.0085,0.0411,0.0144,,,,,,,,,,,,,
PL,PR,CH2,3,11,0.2343,0.5954,20.613,33.234,8.429,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:52:50,57,0.2673,0.6245,0.2103,0.5339,0.0115,0.0218,0.049,0.0366,,,,,,,,,,,,,
PL,PR,CH2,4,12,0.2122,0.5318,20.927,32.203,9.841,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:53:07,55,0.2302,0.547,0.1912,0.5167,0.0095,0.0065,0.0449,0.0121,,,,,,,,,,,,,
PL,PR,CH2,5,13,0.2242,0.563,20.754,32.755,9.158,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:53:25,80,0.248,0.5877,0.2032,0.5412,0.0087,0.0096,0.0387,0.017,,,,,,,,,,,,,
PL,PR,CH2,6,14,0.2311,0.602,20.662,33.09,8.22,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:53:48,60,0.2551,0.619,0.1053,0.5881,0.0183,0.0056,0.0793,0.0092,,,,,,,,,,,,,
PL,PR,CH2,7,15,0.2447,0.6301,20.469,33.734,7.656,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:54:03,78,0.2589,0.6412,0.2284,0.6174,0.0071,0.0057,0.029,0.009,,,,,,,,,,,,,
PL,PR,CH2,8,16,0.2479,0.6476,20.424,33.895,7.25,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:55:32,71,0.2678,0.6616,0.23,0.6264,0.0078,0.007,0.0315,0.0109,,,,,,,,,,,,,
PL,PR,CH3,1,17,0.2104,0.5141,20.952,32.12,10.308,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:55:50,56,0.2272,0.5308,0.1929,0.5008,0.0066,0.0055,0.0315,0.0108,,,,,,,,,,,,,
PL,PR,CH3,2,18,0.2171,0.5442,20.856,32.424,9.574,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:56:03,46,0.2359,0.5632,0.1994,0.525,0.008,0.0111,0.0368,0.0204,,,,,,,,,,,,,
PL,PR,CH3,3,19,0.2039,0.5085,21.047,31.833,10.372,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:56:17,52,0.2186,0.5259,0.1773,0.4836,0.0096,0.0101,0.047,0.0199,,,,,,,,,,,,,
PL,PR,CH3,4,20,0.2229,0.545,20.774,32.692,9.627,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:56:32,69,0.2434,0.5649,0.1993,0.5167,0.009,0.0103,0.0405,0.0189,,,,,,,,,,,,,
PL,PR,CH3,5,21,0.2203,0.5412,20.811,32.57,9.695,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:56:48,74,0.2373,0.5598,0.1978,0.5229,0.0081,0.0086,0.0367,0.0159,,,,,,,,,,,,,
PL,PR,CH3,6,22,0.2076,0.5311,20.993,31.998,9.798,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:56:59,55,0.2291,0.5602,0.179,0.5031,0.0098,0.0096,0.0473,0.018,,,,,,,,,,,,,
PL,PR,CH3,7,23,0.2106,0.5312,20.95,32.133,9.839,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:57:13,65,0.2327,0.559,0.1846,0.4951,0.0099,0.014,0.047,0.0263,,,,,,,,,,,,,
PL,PR,CH3,8,24,0.208,0.5184,20.987,32.016,10.154,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,11:58:58,67,0.2252,0.5336,0.1889,0.5053,0.0084,0.0066,0.0405,0.0128,,,,,,,,,,,,,
PL,PR,Q1,1,33,0.202,0.4904,21.076,31.745,10.854,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:03:59,43,0.2229,0.5211,0.1843,0.4669,0.0077,0.0134,0.0379,0.0273,,,,,,,,,,,,,
PL,PR,Q1,2,34,0.2339,0.6758,20.619,33.212,6.426,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:04:10,41,0.2551,0.6986,0.2133,0.6472,0.0101,0.0126,0.043,0.0187,,,,,,,,,,,,,
PL,PR,Q1,3,35,0.247,0.6632,20.437,33.851,6.853,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:04:20,35,0.2645,0.6778,0.2209,0.6442,0.0086,0.0072,0.035,0.0108,,,,,,,,,,,,,
PL,PR,Q1,4,36,0.2193,0.6041,20.824,32.524,8.026,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:04:32,44,0.2322,0.6245,0.205,0.5918,0.0062,0.0078,0.0283,0.0129,,,,,,,,,,,,,
PL,PR,Q1,5,37,0.2389,0.6596,20.548,33.453,6.861,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:04:43,41,0.2539,0.6746,0.225,0.6452,0.0078,0.0077,0.0326,0.0116,,,,,,,,,,,,,
PL,PR,Q1,6,38,0.2497,0.6665,20.4,33.982,6.8,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:04:55,35,0.2661,0.6761,0.2365,0.6565,0.0064,0.0042,0.0258,0.0063,,,,,,,,,,,,,
PL,PR,Q1,7,39,0.2347,0.6214,20.607,33.247,7.764,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:05:07,38,0.2551,0.6362,0.2221,0.6106,0.0068,0.0061,0.029,0.0097,,,,,,,,,,,,,
PL,PR,Q1,8,40,0.2121,0.5726,20.928,32.2,8.751,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:05:57,58,0.2304,0.6048,0.1876,0.5536,0.0096,0.0125,0.0454,0.0218,,,,,,,,,,,,,
PL,PR,Q2,1,41,0.2684,0.663,20.151,34.939,7.079,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:06:11,34,0.2932,0.675,0.2489,0.6454,0.0094,0.0066,0.0349,0.01,,,,,,,,,,,,,
PL,PR,Q2,2,42,0.2731,0.6726,20.088,35.186,6.886,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:06:27,49,0.2894,0.6847,0.254,0.6638,0.0078,0.0047,0.0284,0.007,,,,,,,,,,,,,
PL,PR,Q2,3,43,0.247,0.6313,20.438,33.852,7.657,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:06:40,58,0.2724,0.6712,0.2245,0.5656,0.0107,0.0331,0.0433,0.0525,,,,,,,,,,,,,
PL,PR,Q2,4,44,0.2255,0.5502,20.737,32.814,9.521,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:06:53,50,0.2423,0.5657,0.2065,0.5352,0.0093,0.0076,0.0414,0.0137,,,,,,,,,,,,,
PL,PR,Q2,5,45,0.2258,0.5982,20.733,32.832,8.255,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:07:06,37,0.2488,0.6167,0.2039,0.5749,0.0115,0.0111,0.0509,0.0186,,,,,,,,,,,,,
PL,PR,Q2,6,46,0.2306,0.618,20.665,33.055,7.804,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:07:16,48,0.2479,0.6324,0.2124,0.6045,0.009,0.0063,0.0392,0.0101,,,,,,,,,,,,,
PL,PR,Q2,7,47,0.2325,0.6051,20.638,33.147,8.155,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:07:29,50,0.2576,0.6396,0.2125,0.5862,0.0108,0.013,0.0464,0.0215,,,,,,,,,,,,,
PL,PR,Q2,8,48,0.2378,0.6322,20.565,33.4,7.526,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:08:10,58,0.2548,0.6496,0.2102,0.6022,0.01,0.0113,0.0421,0.0178,,,,,,,,,,,,,
PL,PR,Q3,1,49,0.2587,0.6603,20.279,34.435,7.044,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:08:22,40,0.2692,0.6678,0.2401,0.6446,0.0066,0.0045,0.0254,0.0068,,,,,,,,,,,,,
PL,PR,Q3,2,50,0.2291,0.5969,20.685,32.985,8.324,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:08:33,38,0.2453,0.6081,0.2103,0.5812,0.0089,0.007,0.0389,0.0118,,,,,,,,,,,,,
PL,PR,Q3,3,51,0.2214,0.5623,20.795,32.627,9.14,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:08:46,48,0.2416,0.5776,0.19,0.5336,0.0114,0.0084,0.0514,0.015,,,,,,,,,,,,,
PL,PR,Q3,4,52,0.1988,0.5508,21.151,31.689,9.339,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:08:56,34,0.2211,0.9989,-0.0484,0.5248,0.0439,0.0783,0.221,0.1422,,,,,,,,,,,,,
PL,PR,Q3,5,53,0.2293,0.5971,20.682,32.996,8.323,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:09:07,48,0.2489,0.6107,0.2108,0.5859,0.0092,0.0057,0.0401,0.0096,,,,,,,,,,,,,
PL,PR,Q3,6,54,0.2564,0.6948,20.31,34.316,6.179,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:09:18,39,0.2725,0.7091,0.2424,0.6818,0.0064,0.0076,0.0251,0.011,,,,,,,,,,,,,
PL,PR,Q3,7,55,0.2417,0.6707,20.51,33.586,6.62,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:09:31,42,0.2509,0.6818,0.2292,0.6561,0.0058,0.0047,0.0241,0.007,,,,,,,,,,,,,
PL,PR,Q3,8,56,0.2251,0.5988,20.742,32.793,8.229,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:10:12,57,0.2406,0.6156,0.2111,0.586,0.0064,0.0053,0.0283,0.0089,,,,,,,,,,,,,
PL,PR,Q4,1,57,0.2529,0.7095,20.357,34.146,5.803,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:10:26,59,0.2764,0.7215,0.2366,0.6986,0.0102,0.0054,0.0403,0.0076,,,,,,,,,,,,,
PL,PR,Q4,2,58,0.2379,0.6305,20.563,33.404,7.57,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:10:41,52,0.2686,0.6446,0.2189,0.6145,0.009,0.0062,0.038,0.0098,,,,,,,,,,,,,
PL,PR,Q4,3,59,0.2297,0.5978,20.678,33.012,8.31,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:10:52,46,0.2536,0.6129,0.2024,0.5836,0.0105,0.0081,0.0457,0.0135,,,,,,,,,,,,,
PL,PR,Q4,4,60,0.2719,0.7109,20.104,35.122,5.934,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:11:03,51,0.2939,0.7213,0.2536,0.7028,0.0074,0.0043,0.0273,0.0061,,,,,,,,,,,,,
PL,PR,Q4,5,61,0.2499,0.6592,20.428,34.093,6.978,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:11:16,53,0.2724,0.677,-0.0786,0.4667,0.0463,0.0279,0.1851,0.0423,,,,,,,,,,,,,
PL,PR,Q4,6,62,0.2676,0.6579,20.181,34.973,7.198,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:11:29,51,0.294,0.6785,-0.0046,0.2856,0.0392,0.0528,0.1466,0.0803,,,,,,,,,,,,,
PL,PR,Q4,7,63,0.2914,0.707,19.852,36.178,6.21,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:11:40,40,0.3074,0.7241,0.28,0.6926,0.0057,0.0081,0.0197,0.0114,,,,,,,,,,,,,
PL,PR,Q4,8,64,0.2962,0.7506,19.791,36.449,5.192,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:13:57,60,0.3079,0.7573,0.2794,0.7428,0.0055,0.0027,0.0187,0.0037,,,,,,,,,,,,,
PL,PR,Q5,1,65,0.2866,0.6789,19.914,35.923,6.871,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:14:09,52,0.3092,0.7005,0.2637,0.6585,0.0115,0.0091,0.0401,0.0135,,,,,,,,,,,,,
PL,PR,Q5,2,66,0.2904,0.6838,19.865,36.13,6.785,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:14:22,61,0.3139,0.7007,0.271,0.6612,0.0094,0.0101,0.0323,0.0147,,,,,,,,,,,,,
PL,PR,Q5,3,67,0.3014,0.7182,19.726,36.749,6.027,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:14:34,39,0.3202,0.7384,0.2803,0.695,0.0089,0.0112,0.0294,0.0156,,,,,,,,,,,,,
PL,PR,Q5,4,68,0.2943,0.7143,19.816,36.346,6.055,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:14:47,52,0.318,0.7275,0.2763,0.7012,0.0094,0.0064,0.0319,0.0089,,,,,,,,,,,,,
PL,PR,Q5,5,69,0.2808,0.6995,19.988,35.601,6.293,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:15:00,41,0.2971,0.7147,0.2582,0.6866,0.0093,0.0069,0.0332,0.0098,,,,,,,,,,,,,
PL,PR,Q5,6,70,0.2868,0.6869,19.911,35.926,6.667,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:15:13,43,0.3071,0.6978,0.2638,0.6784,0.0083,0.0045,0.0289,0.0066,,,,,,,,,,,,,
PL,PR,Q5,7,71,0.2939,0.7199,19.82,36.325,5.914,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:15:23,42,0.3082,0.7289,0.2762,0.7112,0.008,0.0038,0.0273,0.0052,,,,,,,,,,,,,
PL,PR,Q5,8,72,0.286,0.7151,19.921,35.884,5.96,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:15:50,50,0.3028,0.7247,0.2673,0.7048,0.0081,0.0046,0.0284,0.0064,,,,,,,,,,,,,
PL,PR,Q6,1,73,0.2597,0.6974,41.872,35.228,6.278,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:16:02,58,0.3124,0.7166,-0.9832,0.6662,0.1651,0.0103,0.6356,0.0147,,,,,,,,,,,,,
PL,PR,Q6,2,74,0.2675,0.6894,20.163,34.902,6.415,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:16:13,39,0.2931,0.7311,0.2411,0.6704,0.0144,0.0125,0.0537,0.0181,,,,,,,,,,,,,
PL,PR,Q6,3,75,0.27,0.7086,20.129,35.026,5.974,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:16:22,31,0.293,0.7228,0.2553,0.6842,0.0089,0.0093,0.0329,0.0132,,,,,,,,,,,,,
PL,PR,Q6,4,76,0.2903,0.7531,19.866,36.124,5.086,---.-------  ,---.-------  ,---          ,---          ,Fix not valid,23/07/2021,12:16:33,33,0.3106,0.7678,0.2754,0.7395,0.0087,0.0087,0.0298,0.0116,,,,,,,,,,,,,
