REGION,DATE,SITE,TREATMENT,QUAD,QUAD2,Written NDVI,PLOT,NDVI,NDRE,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI,
Toolik,JULY 20 2018,ST,PR,C7.4,C7,0.6177,73,0.6177,0.198,21.134,31.574,7.46,68.611585,-149.5558316,779.8,0.7, GPS         ,19/07/2018,23:19:24,21,0.2269,0.6309,0.1834,0.5999,0.0101,0.0068,0.051,0.011,
Toolik,JULY 20 2018,ST,PR,C7.5,C7,0.4967,74,0.4967,0.1802,21.403,30.821,10.363,68.61158,-149.555835,780.1,0.7, GPS         ,19/07/2018,23:19:35,25,0.2075,0.5129,0.1501,0.4796,0.0143,0.0072,0.0794,0.0145,
Toolik,JULY 20 2018,ST,PR,C7.6,C7,0.5001,75,0.5001,0.1817,21.38,30.885,10.29,68.61158,-149.55583,780,0.7, GPS         ,19/07/2018,23:19:48,16,0.2071,0.5155,0.1526,0.483,0.0146,0.0097,0.0806,0.0193,
Toolik,JULY 20 2018,ST,PR,C7.7,C7,0.5442,76,0.5442,0.1871,21.298,31.104,9.181,68.6115766,-149.5558283,779.7,0.7, GPS         ,19/07/2018,23:19:57,14,0.2077,0.5603,0.1737,0.535,0.0101,0.0063,0.0539,0.0115,
Toolik,JULY 20 2018,ST,PR,C7.8,C7,0.6003,77,0.6003,0.1984,21.129,31.594,7.89,68.6115783,-149.5558216,779.3,0.7, GPS         ,19/07/2018,23:20:36,20,0.2223,0.611,0.178,0.589,0.0116,0.0058,0.0584,0.0096,
Toolik,JULY 20 2018,ST,PR,C8.1,C8,0.6851,78,0.6851,0.2282,20.698,32.946,6.156,68.6116083,-149.55589,779.1,0.7, GPS         ,19/07/2018,23:20:51,16,0.2451,0.6922,0.2136,0.6739,0.0104,0.0045,0.0455,0.0065,
Toolik,JULY 20 2018,ST,PR,C8.2,C8,0.6184,79,0.6184,0.2082,20.985,32.026,7.551,68.61161,-149.55585,780.5,0.7, GPS         ,19/07/2018,23:21:00,16,0.2255,0.632,0.1924,0.6081,0.0102,0.0079,0.0492,0.0127,
Toolik,JULY 20 2018,ST,PR,C8.3,C8,0.6311,80,0.6311,0.2172,20.877,32.515,7.329,68.6116083,-149.5558516,779.6,0.7, GPS         ,19/07/2018,23:21:10,15,0.2443,0.65,0.068,0.5291,0.0404,0.0277,0.1862,0.0439,
Toolik,JULY 20 2018,ST,PR,C8.4,C8,0.6099,81,0.6099,0.2075,20.995,31.991,7.751,68.6116083,-149.5558366,779.4,0.7, GPS         ,19/07/2018,23:21:20,25,0.2244,0.6173,0.1953,0.5992,0.0077,0.0045,0.037,0.0073,
Toolik,JULY 20 2018,ST,PR,C8.5,C8,0.6112,82,0.6112,0.2122,20.926,32.201,7.769,68.6116116,-149.5558216,779.3,0.7, GPS         ,19/07/2018,23:21:35,21,0.2294,0.62,0.1983,0.6033,0.0071,0.0052,0.0337,0.0085,
Toolik,JULY 20 2018,ST,PR,C8.6,C8,0.6237,83,0.6237,0.2119,20.931,32.195,7.46,68.611615,-149.5558283,779.7,0.7, GPS         ,19/07/2018,23:21:46,15,0.2279,0.636,0.1907,0.6133,0.0116,0.0069,0.0546,0.011,
Toolik,JULY 20 2018,ST,PR,C8.7,C8,0.5917,84,0.5917,0.2003,21.1,31.676,8.125,68.6116083,-149.5558083,779.8,0.7, GPS         ,19/07/2018,23:21:57,20,0.2198,0.6122,0.1867,0.5784,0.0098,0.0089,0.0492,0.0151,
Toolik,JULY 20 2018,ST,PR,C8.8,C8,na,,,,,,,,,,,,,,,,,,,,,,,
Toolik,July 26 2018,ST,CT,C1.1,C1,0.6568,1,0.6568,0.2129,20.916,32.236,6.678,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,19,0.2271,0.6647,0.1927,0.6469,0.0093,0.0047,0.0436,0.0072,
Toolik,July 26 2018,ST,CT,C1.2,C1,0.6794,2,0.6794,0.2037,21.05,31.825,6.073,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,11,0.2134,0.688,0.185,0.6652,0.0084,0.0069,0.0413,0.0102,
Toolik,July 26 2018,ST,CT,C1.3,C1,0.6643,3,0.6643,0.192,21.224,31.315,6.315,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,33,0.2182,0.677,0.1658,0.6496,0.0112,0.0064,0.0582,0.0097,
Toolik,July 26 2018,ST,CT,C1.4,C1,0.6212,4,0.6212,0.1866,21.306,31.083,7.262,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,50,0.21,0.6398,0.1603,0.6032,0.0111,0.0069,0.0598,0.0111,
Toolik,July 26 2018,ST,CT,C1.5,C1,0.6691,5,0.6691,0.2014,21.085,31.72,6.287,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,63,0.2189,0.6836,0.1798,0.6571,0.0097,0.0067,0.0479,0.01,
Toolik,July 26 2018,ST,CT,C1.6,C1,0.6612,6,0.6612,0.1964,21.157,31.502,6.425,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,17,0.2134,0.6755,0.1855,0.6413,0.0059,0.0082,0.0301,0.0125,
Toolik,July 26 2018,ST,CT,C1.7,C1,0.5907,7,0.5907,0.1907,21.243,31.258,8.042,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,26,0.2162,0.6019,0.1695,0.578,0.0099,0.0069,0.0519,0.0118,
Toolik,July 26 2018,ST,CT,C1.8,C1,0.593,8,0.593,0.1974,21.144,31.546,8.059,---.-------   ,---.-------   ,,---          ,---          ,26/07/2018,1:37:15,22,0.2161,0.6092,0.1768,0.5736,0.01,0.0106,0.0507,0.0178,
Toolik,July 26 2018,ST,CT,C2.1,C2,0.673,1,0.673,0.2225,20.779,32.676,6.386,68.6169516,-149.5574766,0.4,3.7, GPS         ,26/07/2018,1:42:09,31,0.2384,0.6898,0.1944,0.6559,0.0094,0.0079,0.0421,0.0117,
Toolik,July 26 2018,ST,CT,C2.2,C2,0.7359,2,0.7359,0.2234,20.816,32.873,4.976,68.617,-149.5575283,0.4,3.7, GPS         ,26/07/2018,1:42:30,24,0.2492,0.7472,-0.0515,0.6427,0.058,0.0199,0.2597,0.027,
Toolik,July 26 2018,ST,CT,C2.3,C2,0.711,3,0.711,0.2398,20.537,33.495,5.658,68.611265,-149.5549133,794.3,2.6, GPS         ,26/07/2018,1:42:37,15,0.2543,0.7207,0.2238,0.6986,0.0084,0.0052,0.0352,0.0073,
Toolik,July 26 2018,ST,CT,C2.4,C2,0.7318,4,0.7318,0.2436,20.484,33.683,5.215,68.611265,-149.5549216,794.2,2.6, GPS         ,26/07/2018,1:42:44,19,0.2622,0.7408,0.2218,0.7238,0.0097,0.0046,0.0399,0.0062,
Toolik,July 26 2018,ST,CT,C2.5,C2,0.726,5,0.726,0.2259,20.73,32.836,5.211,68.6112783,-149.5549216,791,1.8, GPS         ,26/07/2018,1:42:53,22,0.2529,0.7365,0.2128,0.713,0.0094,0.006,0.0416,0.0082,
Toolik,July 26 2018,ST,CT,C2.6,C2,0.6917,6,0.6917,0.2258,20.734,32.833,5.981,68.6112833,-149.5549216,789.5,1.8, GPS         ,26/07/2018,1:43:05,18,0.2515,0.7054,0.1971,0.6822,0.0127,0.0065,0.0564,0.0094,
Toolik,July 26 2018,ST,CT,C2.7,C2,0.716,7,0.716,0.2331,20.63,33.172,5.49,68.6112966,-149.5549283,788.1,1.1, GPS         ,26/07/2018,1:43:13,15,0.2494,0.7228,0.2185,0.7089,0.0081,0.0043,0.0346,0.006,
Toolik,July 26 2018,ST,CT,C2.8,C2,0.6914,8,0.6914,0.216,20.872,32.377,5.906,68.6113083,-149.5549333,787.8,1.1, GPS         ,26/07/2018,1:43:58,20,0.2298,0.7029,0.1837,0.6743,0.0099,0.007,0.046,0.0102,
Toolik,July 26 2018,ST,CT,C3.1,C3,0.5501,9,0.5501,0.1841,21.343,30.983,8.991,68.611305,-149.554885,786.6,0.9, GPS         ,26/07/2018,1:44:04,21,0.2105,0.5663,0.1586,0.5365,0.013,0.0078,0.0707,0.0142,
Toolik,July 26 2018,ST,CT,C3.2,C3,0.6275,10,0.6275,0.2169,20.858,32.42,7.419,68.6113033,-149.554885,786.5,0.9, GPS         ,26/07/2018,1:44:11,21,0.2347,0.6373,0.1987,0.6136,0.0097,0.0067,0.0448,0.0107,
Toolik,July 26 2018,ST,CT,C3.3,C3,0.6908,11,0.6908,0.2385,20.555,33.435,6.112,68.6113066,-149.55489,786.4,0.9, GPS         ,26/07/2018,1:44:17,21,0.2583,0.7041,0.2166,0.6778,0.0101,0.0063,0.0422,0.0092,
Toolik,July 26 2018,ST,CT,C3.4,C3,0.7478,12,0.7478,0.2594,20.27,34.471,4.972,68.6113016,-149.5548933,786.5,0.9, GPS         ,26/07/2018,1:44:25,21,0.2701,0.7579,0.2427,0.7357,0.008,0.0045,0.0307,0.0061,
Toolik,July 26 2018,ST,CT,C3.5,C3,0.7712,13,0.7712,0.2474,20.433,33.868,4.375,68.6113016,-149.5548983,786.5,0.9, GPS         ,26/07/2018,1:44:32,18,0.2634,0.7784,0.2264,0.7634,0.0094,0.0048,0.0378,0.0062,
Toolik,July 26 2018,ST,CT,C3.6,C3,0.761,14,0.761,0.2417,20.511,33.593,4.558,68.6113,-149.5549166,786.9,0.9, GPS         ,26/07/2018,1:44:38,17,0.2585,0.7679,0.217,0.7544,0.0112,0.0038,0.0463,0.005,
Toolik,July 26 2018,ST,CT,C3.7,C3,0.6781,15,0.6781,0.2222,20.785,32.668,6.266,68.6112983,-149.5549166,787.1,0.9, GPS         ,26/07/2018,1:44:47,18,0.245,0.6988,0.1981,0.6636,0.014,0.0078,0.0628,0.0115,
Toolik,July 26 2018,ST,CT,C3.8,C3,0.6664,16,0.6664,0.2222,20.785,32.663,6.536,68.6113033,-149.5549166,786.2,0.9, GPS         ,26/07/2018,1:44:56,19,0.2435,0.6847,0.1983,0.652,0.0118,0.0092,0.0533,0.0137,
Toolik,July 26 2018,ST,CT,C4.1,C4,0.7339,17,0.7339,0.2303,20.668,33.041,5.072,68.61131,-149.5548683,784.3,0.9, GPS         ,26/07/2018,1:45:54,23,0.2465,0.746,0.2215,0.7198,0.0067,0.0067,0.0293,0.0092,
Toolik,July 26 2018,ST,CT,C4.2,C4,0.7192,18,0.7192,0.2275,20.707,32.908,5.374,68.611305,-149.5548716,784.7,0.9, GPS         ,26/07/2018,1:46:01,24,0.2421,0.7357,0.211,0.7046,0.0063,0.0085,0.0278,0.0118,
Toolik,July 26 2018,ST,CT,C4.3,C4,0.6549,19,0.6549,0.2257,20.733,32.828,6.845,68.6113066,-149.554895,784.8,0.9, GPS         ,26/07/2018,1:46:08,23,0.2445,0.672,0.2035,0.6361,0.0101,0.0089,0.0448,0.0136,
Toolik,July 26 2018,ST,CT,C4.4,C4,0.6214,20,0.6214,0.2062,21.014,31.933,7.455,68.611295,-149.5548783,784.9,0.9, GPS         ,26/07/2018,1:46:15,24,0.2273,0.6362,0.1851,0.6107,0.0091,0.007,0.044,0.0113,
Toolik,July 26 2018,ST,CT,C4.5,C4,0.7057,21,0.7057,0.2201,20.813,32.566,5.619,68.6112983,-149.5548816,784,0.9, GPS         ,26/07/2018,1:46:24,23,0.2439,0.717,0.2073,0.6958,0.0096,0.0049,0.0435,0.007,
Toolik,July 26 2018,ST,CT,C4.6,C4,0.6845,22,0.6845,0.2113,20.939,32.166,6.025,68.611305,-149.5548883,783.3,0.9, GPS         ,26/07/2018,1:46:33,23,0.2354,0.6999,0.1858,0.6752,0.0103,0.0061,0.0486,0.0089,
Toolik,July 26 2018,ST,CT,C4.7,C4,0.5994,23,0.5994,0.1958,21.167,31.475,7.883,68.6113,-149.5549,782.5,0.9, GPS         ,26/07/2018,1:46:43,22,0.2086,0.6165,0.1788,0.5887,0.0075,0.0068,0.0383,0.0114,
Toolik,July 26 2018,ST,CT,C4.8,C4,0.522,24,0.522,0.1888,21.271,31.174,9.791,68.6112983,-149.5549066,782.9,0.9, GPS         ,26/07/2018,1:47:53,25,0.1998,0.5331,0.1737,0.5049,0.0068,0.0063,0.0363,0.012,
Toolik,July 26 2018,ST,CT,C5.1,C5,0.6689,15,0.6689,0.246,20.452,33.796,6.704,68.60871,-149.555635,0.4,3.2, GPS         ,26/07/2018,2:03:59,21,0.2568,0.6814,0.2311,0.6572,0.0069,0.0054,0.0282,0.0081,
Toolik,July 26 2018,ST,CT,C5.2,C5,0.7584,16,0.7584,0.2505,20.389,34.023,4.674,68.60876,-149.5557233,0.4,3.2, GPS         ,26/07/2018,2:04:06,14,0.2641,0.7676,0.2354,0.7532,0.0073,0.0045,0.0292,0.006,
Toolik,July 26 2018,ST,CT,C5.3,C5,0.6853,17,0.6853,0.2387,20.552,33.446,6.244,68.6087383,-149.5556466,0.4,3.2, GPS         ,26/07/2018,2:04:13,18,0.2512,0.6988,0.2155,0.6737,0.01,0.006,0.0421,0.0087,
Toolik,July 26 2018,ST,CT,C5.4,C5,0.6892,18,0.6892,0.2532,20.353,34.155,6.284,68.60875,-149.5556283,0.4,3.2, GPS         ,26/07/2018,2:04:20,16,0.2651,0.6985,0.2421,0.6833,0.0055,0.0043,0.0217,0.0062,
Toolik,July 26 2018,ST,CT,C5.5,C5,0.7314,19,0.7314,0.254,20.342,34.202,5.305,68.6112533,-149.5548916,781.2,2.6, GPS         ,26/07/2018,2:04:27,19,0.2739,0.7419,0.2391,0.7179,0.0095,0.006,0.0375,0.0082,
Toolik,July 26 2018,ST,CT,C5.6,C5,0.7111,20,0.7111,0.2489,20.412,33.948,5.73,68.6112516,-149.5548816,779.1,2.6, GPS         ,26/07/2018,2:04:48,20,0.2674,0.7245,0.227,0.7014,0.0112,0.0066,0.0449,0.0093,
Toolik,July 26 2018,ST,CT,C5.7,C5,0.7466,21,0.7466,0.2388,20.551,33.451,4.853,68.6112783,-149.55489,783.9,2.6, GPS         ,26/07/2018,2:04:59,35,0.2575,0.7654,0.2066,0.73,0.0113,0.0101,0.0475,0.0135,
Toolik,July 26 2018,ST,CT,C5.8,C5,0.719,22,0.719,0.2292,20.684,32.989,5.393,68.61129,-149.5549016,784.1,1.3, GPS         ,26/07/2018,2:05:38,19,0.249,0.7318,0.2176,0.7104,0.0087,0.0055,0.0379,0.0077,
Toolik,July 26 2018,ST,CT,C6.1,C6,0.6521,23,0.6521,0.2206,20.807,32.586,6.861,68.6112766,-149.5548216,780.8,1.3, GPS         ,26/07/2018,2:05:44,18,0.2355,0.6604,0.2016,0.6418,0.0094,0.0052,0.0426,0.0079,
Toolik,July 26 2018,ST,CT,C6.2,C6,0.6887,24,0.6887,0.2393,20.544,33.471,6.169,68.6112883,-149.5548216,780,1.3, GPS         ,26/07/2018,2:05:56,17,0.2611,0.6997,0.2203,0.6781,0.0086,0.006,0.0359,0.0087,
Toolik,July 26 2018,ST,CT,C6.3,C6,0.6972,25,0.6972,0.2407,20.523,33.54,5.983,68.6112966,-149.5548383,779,1.3, GPS         ,26/07/2018,2:06:04,19,0.2516,0.7059,0.2273,0.6903,0.0063,0.0036,0.0262,0.0051,
Toolik,July 26 2018,ST,CT,C6.4,C6,0.6856,26,0.6856,0.2364,20.583,33.331,6.218,68.6113,-149.5548533,778.9,1.3, GPS         ,26/07/2018,2:06:11,18,0.2515,0.6953,0.2234,0.6784,0.0074,0.0042,0.0314,0.0062,
Toolik,July 26 2018,ST,CT,C6.5,C6,0.6957,27,0.6957,0.2372,20.572,33.366,5.987,68.6113033,-149.554855,778.8,1.3, GPS         ,26/07/2018,2:06:19,21,0.2445,0.7017,0.2247,0.6889,0.0048,0.0031,0.0204,0.0044,
Toolik,July 26 2018,ST,CT,C6.6,C6,0.6648,28,0.6648,0.2271,20.715,32.888,6.621,68.6113083,-149.5548583,778.9,1.3, GPS         ,26/07/2018,2:06:29,17,0.2474,0.6787,0.2136,0.6579,0.009,0.0054,0.0398,0.0082,
Toolik,July 26 2018,ST,CT,C6.7,C6,0.6637,29,0.6637,0.2273,20.71,32.898,6.65,68.611305,-149.554865,779.2,1.3, GPS         ,26/07/2018,2:06:37,14,0.2331,0.6718,0.2128,0.6557,0.0047,0.0049,0.0207,0.0074,
Toolik,July 26 2018,ST,CT,C6.8,C6,0.6511,30,0.6511,0.214,20.901,32.285,6.823,68.6113033,-149.5548733,779.5,1.3, GPS         ,26/07/2018,2:07:25,35,0.233,0.6734,0.1913,0.6217,0.0094,0.014,0.0439,0.0215,
Toolik,July 26 2018,ST,CT,C7.1,C7,0.7449,31,0.7449,0.2256,20.871,33.149,4.761,68.6113316,-149.5548733,779.3,1.3, GPS         ,26/07/2018,2:07:33,21,0.2548,0.7696,-0.1672,0.4282,0.0882,0.071,0.3909,0.0953,
Toolik,July 26 2018,ST,CT,C7.2,C7,0.762,32,0.762,0.2525,20.363,34.123,4.61,68.61132,-149.554835,779.3,1.3, GPS         ,26/07/2018,2:07:40,17,0.2706,0.7705,0.2399,0.7569,0.0082,0.0031,0.0323,0.0041,
Toolik,July 26 2018,ST,CT,C7.3,C7,0.6814,33,0.6814,0.2382,20.558,33.416,6.333,68.6113166,-149.5548383,779.4,1.3, GPS         ,26/07/2018,2:07:46,20,0.2503,0.6907,0.2298,0.6725,0.0058,0.0052,0.0243,0.0076,
Toolik,July 26 2018,ST,CT,C7.4,C7,0.597,34,0.597,0.2244,20.752,32.761,8.267,68.6113016,-149.554815,779.6,1.3, GPS         ,26/07/2018,2:07:53,18,0.241,0.6059,0.2119,0.5887,0.0076,0.0039,0.0339,0.0065,
Toolik,July 26 2018,ST,CT,C7.5,C7,0.6448,35,0.6448,0.2425,20.498,33.627,7.261,68.6112866,-149.5548083,779.6,1.3, GPS         ,26/07/2018,2:08:01,23,0.2561,0.655,0.2342,0.6361,0.0061,0.0048,0.0252,0.0074,
Toolik,July 26 2018,ST,CT,C7.6,C7,0.7209,36,0.7209,0.2421,20.504,33.612,5.451,68.611285,-149.5547983,779.8,1.3, GPS         ,26/07/2018,2:08:08,19,0.2664,0.7349,0.2278,0.71,0.0101,0.0063,0.0416,0.0087,
Toolik,July 26 2018,ST,CT,C7.7,C7,0.6379,37,0.6379,0.2181,20.841,32.474,7.181,68.6112833,-149.5548033,779.8,1.3, GPS         ,26/07/2018,2:08:19,18,0.2407,0.6648,0.2025,0.6078,0.0088,0.0144,0.0404,0.0226,
Toolik,July 26 2018,ST,CT,C7.8,C7,0.6223,38,0.6223,0.2194,20.824,32.534,7.574,68.6112866,-149.5548183,779.5,1.3, GPS         ,26/07/2018,2:09:12,17,0.2439,0.6304,0.201,0.609,0.011,0.0051,0.0502,0.0083,
Toolik,July 26 2018,ST,CT,C8.1,C8,0.6821,39,0.6821,0.2412,20.517,33.56,6.343,68.6112883,-149.5548483,779.4,1.3, GPS         ,26/07/2018,2:09:22,22,0.252,0.6911,0.2276,0.6715,0.0058,0.0049,0.0242,0.0072,
Toolik,July 26 2018,ST,CT,C8.2,C8,0.6458,40,0.6458,0.2282,20.698,32.936,7.087,68.6112966,-149.5548733,779.7,1.3, GPS         ,26/07/2018,2:09:32,19,0.2367,0.6531,0.2201,0.6386,0.0047,0.0037,0.0205,0.0057,
Toolik,July 26 2018,ST,CT,C8.3,C8,0.6595,41,0.6595,0.2098,20.961,32.095,6.585,68.6113033,-149.554875,780,1.3, GPS         ,26/07/2018,2:09:39,13,0.2218,0.6659,0.1993,0.6545,0.0073,0.0032,0.0346,0.0048,
Toolik,July 26 2018,ST,CT,C8.4,C8,0.5663,42,0.5663,0.2012,21.087,31.717,8.781,68.6113016,-149.554875,780.1,1.3, GPS         ,26/07/2018,2:09:50,50,0.22,0.5889,0.1735,0.5476,0.0106,0.0089,0.0527,0.0158,
Toolik,July 26 2018,ST,CT,C8.5,C8,0.5125,43,0.5125,0.1904,21.249,31.246,10.069,68.6112816,-149.5548366,780.5,1.3, GPS         ,26/07/2018,2:09:58,26,0.2128,0.5337,0.1621,0.4932,0.0117,0.0086,0.0613,0.0167,
Toolik,July 26 2018,ST,CT,C8.6,C8,0.4684,44,0.4684,0.1813,21.386,30.858,11.171,68.6112833,-149.5548383,780.6,1.3, GPS         ,26/07/2018,2:10:10,25,0.1988,0.478,0.1608,0.4544,0.0094,0.0056,0.0521,0.012,
Toolik,July 26 2018,ST,CT,C8.7,C8,0.5108,45,0.5108,0.1898,21.256,31.217,10.108,68.6112916,-149.5548433,781.2,1.3, GPS         ,26/07/2018,2:10:20,18,0.2036,0.5214,0.1753,0.5002,0.0074,0.0047,0.039,0.0092,
Toolik,July 26 2018,ST,CT,C8.8,C8,0.5607,46,0.5607,0.1963,21.159,31.501,8.867,68.611295,-149.55484,781.2,1.3, GPS         ,26/07/2018,2:10:40,25,0.2136,0.5744,0.1769,0.5475,0.0097,0.006,0.0495,0.0107,
