PLOT,Region,Site ,Treatment,Quadrat,NDRE,NDVI,RE,NIR,R,LATITUDE,LONGITUDE,ELEVATION,HDOP,FIXTYPE,DATE,TIME,N,MAXNDRE,MAXNDVI,MINNDRE,MINNDVI,STDNDRE,STDNDVI,CVNDRE,CVNDVI
132,T,ST,EX,CH3,0.165,0.4418,21.686,30.289,11.702,68.6114483,-149.55657,778.5,1.7, GPS         ,5/7/2019,3:18:25,35,0.2053,0.479,-0.1337,0.3274,0.0525,0.0222,0.3181,0.0502
133,T,ST,EX,CH3,0.1838,0.48,21.349,30.974,10.88,68.6114516,-149.556565,778.6,1.7, GPS         ,5/7/2019,3:18:33,34,0.2229,0.5119,0.1474,0.4617,0.0165,0.0106,0.0898,0.0221
134,T,ST,EX,CH3,0.1889,0.518,21.271,31.183,9.9,68.6114566,-149.5565816,778.6,1.7, GPS         ,5/7/2019,3:18:43,32,0.2117,0.5356,0.1641,0.4862,0.0116,0.0118,0.0614,0.0228
135,T,ST,EX,CH3,0.1987,0.4803,21.126,31.618,11.101,68.6114533,-149.5565766,779.1,1.7, GPS         ,5/7/2019,3:18:51,37,0.2664,0.6494,0.1671,0.4551,0.0177,0.0298,0.0893,0.062
136,T,ST,EX,CH3,0.188,0.4719,21.283,31.144,11.174,68.6114533,-149.556605,779.2,1.7, GPS         ,5/7/2019,3:19:34,34,0.206,0.4902,0.1684,0.4506,0.0093,0.0102,0.0492,0.0216
137,T,ST,EX,Q1,0.2237,0.6051,20.761,32.733,8.054,68.611415,-149.556535,779.9,1.7, GPS         ,5/7/2019,3:19:41,29,0.2413,0.6193,0.2055,0.5856,0.009,0.008,0.0403,0.0131
138,T,ST,EX,Q1,0.2004,0.5276,21.099,31.677,9.796,68.6114233,-149.5565516,780.3,1.7, GPS         ,5/7/2019,3:20:19,30,0.2163,0.5407,0.1856,0.5167,0.0087,0.0062,0.0436,0.0117
139,T,ST,EX,Q1,0.2104,0.5358,20.953,32.126,9.709,68.611415,-149.5565333,782.3,1.7, GPS         ,5/7/2019,3:20:27,30,0.2332,0.56,0.1882,0.5082,0.0113,0.0133,0.0535,0.0248
140,T,ST,EX,Q1,0.215,0.5684,20.886,32.329,8.897,68.6114216,-149.5565466,782.4,1.7, GPS         ,5/7/2019,3:20:34,31,0.2373,0.5847,0.202,0.5552,0.0077,0.0071,0.036,0.0125
141,T,ST,EX,Q1,0.1957,0.4828,21.168,31.475,10.98,68.6114216,-149.5565533,782.3,1.7, GPS         ,5/7/2019,3:20:42,37,0.2169,0.5107,0.1787,0.4517,0.0103,0.0149,0.0528,0.0309
142,T,ST,EX,Q1,0.185,0.4573,21.33,31.017,11.548,68.6114216,-149.5565416,781.9,1.7, GPS         ,5/7/2019,3:20:56,33,0.2156,0.4737,0.166,0.4437,0.0121,0.0073,0.0655,0.0161
143,T,ST,EX,Q1,0.1837,0.4536,21.348,30.961,11.638,68.61142,-149.5565316,781.8,1.7, GPS         ,5/7/2019,3:21:04,27,0.204,0.4689,0.1662,0.4354,0.0094,0.0081,0.0513,0.0178
144,T,ST,EX,Q1,0.1893,0.4625,21.264,31.196,11.465,68.611425,-149.5565366,781.3,1.7, GPS         ,5/7/2019,3:21:39,26,0.2006,0.4833,0.1713,0.4483,0.0079,0.0099,0.0419,0.0214
145,T,ST,EX,Q2,0.2143,0.5917,20.896,32.303,8.284,68.6114333,-149.5565333,783.3,1.7, GPS         ,5/7/2019,3:21:46,32,0.2406,0.6101,0.1931,0.5704,0.0113,0.0086,0.0526,0.0146
146,T,ST,EX,Q2,0.2,0.5202,21.105,31.659,9.992,68.61143,-149.5565283,784.3,1.7, GPS         ,5/7/2019,3:21:52,27,0.2147,0.5318,0.1719,0.4991,0.0094,0.0068,0.0472,0.0131
147,T,ST,EX,Q2,0.2143,0.5424,20.897,32.3,9.583,68.6114366,-149.556525,784.3,1.7, GPS         ,5/7/2019,3:21:59,29,0.2393,0.5642,0.1983,0.5215,0.0105,0.0102,0.0488,0.0188
148,T,ST,EX,Q2,0.1976,0.5237,21.141,31.564,9.863,68.611435,-149.5565283,784.5,1.7, GPS         ,5/7/2019,3:22:06,30,0.2281,0.5419,0.1681,0.4937,0.0143,0.0099,0.0725,0.019
149,T,ST,EX,Q2,0.2033,0.5252,21.057,31.808,9.901,68.6114383,-149.5565366,785.3,1.7, GPS         ,5/7/2019,3:22:13,37,0.2279,0.5458,0.1768,0.4996,0.0116,0.011,0.0571,0.0209
150,T,ST,EX,Q2,0.2171,0.5602,20.856,32.431,9.141,68.6114383,-149.5565366,785.4,1.7, GPS         ,5/7/2019,3:22:26,32,0.2456,0.5833,0.1993,0.5349,0.0115,0.0128,0.0529,0.0228
151,T,ST,EX,Q2,0.202,0.5035,21.076,31.751,10.484,68.6114416,-149.5565483,786.1,1.8, GPS         ,5/7/2019,3:22:32,23,0.2275,0.5336,0.1867,0.4775,0.0117,0.013,0.058,0.0259
152,T,ST,EX,Q2,0.2001,0.5007,21.103,31.665,10.535,68.6114383,-149.5565383,786,1.8, GPS         ,5/7/2019,3:23:09,32,0.2168,0.5249,0.1795,0.4793,0.0095,0.012,0.0477,0.0241
153,T,ST,EX,Q3,0.1957,0.5244,21.17,31.477,9.818,68.6114333,-149.556515,783.6,1.8, GPS         ,5/7/2019,3:23:16,31,0.2206,0.5444,0.17,0.503,0.0138,0.0101,0.0704,0.0192
154,T,ST,EX,Q3,0.1972,0.5206,21.147,31.544,9.943,68.6114366,-149.5565233,783.7,1.8, GPS         ,5/7/2019,3:23:23,31,0.2312,0.5477,0.1712,0.499,0.0132,0.0128,0.0669,0.0246
155,T,ST,EX,Q3,0.2215,0.6126,20.795,32.63,7.838,68.6114333,-149.5565233,784,1.8, GPS         ,5/7/2019,3:23:30,36,0.2451,0.6353,0.2004,0.5882,0.0118,0.0116,0.0531,0.0189
156,T,ST,EX,Q3,0.2169,0.6433,20.895,32.523,7.033,68.6114316,-149.5565233,784.4,1.8, GPS         ,5/7/2019,3:23:40,37,0.2523,0.6696,-0.0696,0.4738,0.0491,0.0308,0.2264,0.0478
157,T,ST,EX,Q3,0.2114,0.6069,20.944,32.189,7.867,68.61143,-149.55652,785.1,1.8, GPS         ,5/7/2019,3:23:47,33,0.2322,0.6245,0.0907,0.4804,0.0225,0.0237,0.1066,0.0391
158,T,ST,EX,Q3,0.207,0.5736,21.002,31.969,8.664,68.61143,-149.55652,785.2,1.8, GPS         ,5/7/2019,3:23:54,40,0.2189,0.6014,0.1819,0.5533,0.0092,0.0095,0.0442,0.0165
159,T,ST,EX,Q3,0.2021,0.5678,21.109,31.847,8.767,68.6114383,-149.5565366,785.2,1.8, GPS         ,5/7/2019,3:24:05,40,0.2355,0.5859,-0.0852,0.4988,0.0476,0.0138,0.2355,0.0244
160,T,ST,EX,Q3,0.2038,0.5544,21.05,31.83,9.122,68.61143,-149.5565166,785.6,1.8, GPS         ,5/7/2019,3:24:39,36,0.2277,0.5726,0.1825,0.5314,0.012,0.0111,0.059,0.02
161,T,ST,EX,Q4,0.1732,0.4274,21.51,30.525,12.245,68.6114366,-149.5564833,783.5,1.8, GPS         ,5/7/2019,3:24:46,28,0.1989,0.4507,0.1509,0.4077,0.0113,0.0107,0.0653,0.0251
162,T,ST,EX,Q4,0.176,0.4258,21.467,30.646,12.341,68.6114283,-149.5564833,783.3,1.8, GPS         ,5/7/2019,3:24:53,44,0.2148,0.4562,0.1468,0.4034,0.0142,0.0123,0.0809,0.0288
163,T,ST,EX,Q4,0.2007,0.5358,21.095,31.691,9.578,68.6114183,-149.5564866,782.7,1.8, GPS         ,5/7/2019,3:25:02,35,0.2202,0.5503,0.1734,0.5207,0.0108,0.0065,0.0541,0.0121
164,T,ST,EX,Q4,0.1912,0.5127,21.252,31.332,10.082,68.6114133,-149.5565133,782.1,1.8, GPS         ,5/7/2019,3:25:10,38,0.2281,0.5398,-0.006,0.4438,0.0349,0.0151,0.1827,0.0294
165,T,ST,EX,Q4,0.2061,0.5415,21.016,31.93,9.495,68.61141,-149.5565283,781.9,1.8, GPS         ,5/7/2019,3:25:17,35,0.2344,0.5575,0.1841,0.527,0.0104,0.0088,0.0506,0.0162
166,T,ST,EX,Q4,0.1959,0.5358,21.167,31.485,9.514,68.6114116,-149.556535,781.9,1.8, GPS         ,5/7/2019,3:25:25,40,0.2231,0.5536,0.1722,0.5109,0.0127,0.0094,0.0647,0.0175
167,T,ST,EX,Q4,0.1956,0.5354,21.171,31.476,9.522,68.6114083,-149.55652,781.7,1.8, GPS         ,5/7/2019,3:25:40,36,0.2219,0.558,0.1724,0.512,0.0137,0.0091,0.07,0.0169
168,T,ST,EX,Q4,0.1912,0.5404,21.236,31.28,9.332,68.6114083,-149.556505,781.1,1.8, GPS         ,5/7/2019,3:26:08,33,0.2189,0.5558,0.1742,0.5281,0.0109,0.0071,0.0568,0.0131
169,T,ST,EX,Q5,0.2072,0.5435,21,31.978,9.456,68.6114233,-149.55651,781.8,1.8, GPS         ,5/7/2019,3:26:16,31,0.2255,0.5637,0.181,0.5324,0.0099,0.0062,0.0478,0.0114
170,T,ST,EX,Q5,0.2094,0.5728,20.968,32.076,8.711,68.6114233,-149.5565,782,1.8, GPS         ,5/7/2019,3:26:23,33,0.2318,0.5903,0.1895,0.563,0.0093,0.0062,0.0444,0.0109
171,T,ST,EX,Q5,0.2195,0.5799,20.822,32.539,8.651,68.611425,-149.5564966,782.4,1.8, GPS         ,5/7/2019,3:26:30,31,0.2416,0.5986,0.1988,0.5653,0.0108,0.0068,0.049,0.0118
172,T,ST,EX,Q5,0.2069,0.5637,21.003,31.965,8.918,68.6114266,-149.5564916,782.7,1.8, GPS         ,5/7/2019,3:26:37,27,0.223,0.5808,0.1869,0.5447,0.0078,0.0078,0.0377,0.0138
173,T,ST,EX,Q5,0.209,0.5632,20.973,32.061,8.957,68.61143,-149.556485,782.6,1.8, GPS         ,5/7/2019,3:26:44,38,0.2295,0.5772,0.1868,0.5477,0.0102,0.0072,0.0486,0.0127
174,T,ST,EX,Q5,0.2097,0.5597,20.963,32.09,9.057,68.61143,-149.55648,782.7,1.8, GPS         ,5/7/2019,3:26:51,30,0.2296,0.5776,0.1854,0.5406,0.0094,0.0077,0.0448,0.0138
175,T,ST,EX,Q5,0.1997,0.5256,21.11,31.649,9.84,68.6114283,-149.55647,782.8,1.8, GPS         ,5/7/2019,3:27:02,34,0.2185,0.5431,0.1675,0.5068,0.0109,0.008,0.0547,0.0152
176,T,ST,EX,Q5,0.1933,0.4912,21.204,31.371,10.703,68.6114283,-149.5564733,782.4,1.8, GPS         ,5/7/2019,3:27:32,28,0.2189,0.5103,0.1765,0.4802,0.0103,0.0082,0.0534,0.0167
177,T,ST,EX,Q6,0.2214,0.6008,20.795,32.63,8.137,68.6114266,-149.556455,779.7,1.8, GPS         ,5/7/2019,3:27:40,32,0.2449,0.6382,0.2028,0.5662,0.0124,0.0159,0.0559,0.0265
178,T,ST,EX,Q6,0.2175,0.5345,20.851,32.446,9.842,68.6114216,-149.556445,779.1,1.8, GPS         ,5/7/2019,3:27:49,36,0.2365,0.5608,0.1818,0.5161,0.0114,0.0106,0.0525,0.0197
179,T,ST,EX,Q6,0.2257,0.5668,20.733,32.825,9.076,68.6114083,-149.5564333,779.5,1.8, GPS         ,5/7/2019,3:27:57,34,0.2402,0.5965,0.2049,0.5483,0.0091,0.0093,0.0403,0.0164
180,T,ST,EX,Q6,0.2205,0.5964,20.835,32.667,8.25,68.6114083,-149.5564383,779.3,1.8, GPS         ,5/7/2019,3:28:05,45,0.2513,0.6307,-0.0585,0.5301,0.0436,0.0176,0.1977,0.0296
181,T,ST,EX,Q6,0.2368,0.6601,20.578,33.351,6.828,68.6114083,-149.5564416,779.6,1.8, GPS         ,5/7/2019,3:28:13,35,0.2581,0.6686,0.2186,0.6463,0.0085,0.0053,0.0357,0.0081
182,T,ST,EX,Q6,0.2411,0.6555,20.519,33.562,6.983,68.6114083,-149.55645,779.7,1.8, GPS         ,5/7/2019,3:28:19,30,0.2647,0.6784,0.2229,0.6274,0.0102,0.0103,0.0421,0.0157
183,T,ST,EX,Q6,0.2357,0.6541,20.593,33.298,6.963,68.6114116,-149.5564416,779.2,1.8, GPS         ,5/7/2019,3:28:27,35,0.2514,0.6644,0.2117,0.6443,0.0089,0.0057,0.0378,0.0086
184,T,ST,EX,Q6,0.2252,0.609,20.742,32.811,7.97,68.6114116,-149.556435,778.9,1.8, GPS         ,5/7/2019,3:28:55,35,0.2655,0.6473,0.1966,0.5847,0.0153,0.0137,0.0677,0.0226
185,T,ST,EX,Q7,0.2055,0.5436,21.025,31.908,9.433,68.6114116,-149.5564566,778.4,1.8, GPS         ,5/7/2019,3:29:01,26,0.2384,0.5792,0.1785,0.5172,0.0128,0.0171,0.0624,0.0314
186,T,ST,EX,Q7,0.221,0.6105,20.8,32.608,7.895,68.6114166,-149.5564616,777.9,1.8, GPS         ,5/7/2019,3:29:10,35,0.2401,0.6386,0.1976,0.5433,0.0092,0.0228,0.0414,0.0374
187,T,ST,EX,Q7,0.2253,0.6339,20.74,32.804,7.349,68.6114166,-149.5564666,777.3,1.8, GPS         ,5/7/2019,3:29:18,37,0.242,0.6484,0.1972,0.6087,0.009,0.0096,0.04,0.0151
188,T,ST,EX,Q7,0.2035,0.548,21.059,31.831,9.304,68.6114166,-149.5564683,776.8,1.8, GPS         ,5/7/2019,3:29:26,38,0.2269,0.5761,0.0935,0.2729,0.0209,0.046,0.1026,0.084
189,T,ST,EX,Q7,0.2257,0.5904,20.734,32.828,8.454,68.611415,-149.5564666,776.5,1.8, GPS         ,5/7/2019,3:29:33,35,0.2417,0.6066,0.2016,0.5741,0.0109,0.0068,0.0484,0.0115
190,T,ST,EX,Q7,0.2215,0.5918,20.794,32.634,8.367,68.611415,-149.55647,776.8,1.8, GPS         ,5/7/2019,3:29:41,35,0.2449,0.6042,0.1999,0.5785,0.0123,0.0071,0.0554,0.012
191,T,ST,EX,Q7,0.2177,0.5839,20.849,32.456,8.527,68.611415,-149.5564683,777,1.8, GPS         ,5/7/2019,3:29:53,43,0.2397,0.6044,0.1812,0.5602,0.0117,0.0124,0.0539,0.0213
192,T,ST,EX,Q7,0.1948,0.4968,21.183,31.441,10.569,68.61142,-149.55648,776.5,1.8, GPS         ,5/7/2019,3:34:21,34,0.2282,0.529,0.1639,0.4639,0.0144,0.0152,0.0737,0.0305
193,T,ST,CT,Q1,0.201,0.5569,21.09,31.703,9.021,68.611335,-149.5549983,778.2,1.7, GPS         ,5/7/2019,3:34:28,23,0.2202,0.5682,0.1813,0.5458,0.009,0.0057,0.0449,0.0102
194,T,ST,CT,Q1,0.2079,0.6209,21.003,32.051,7.486,68.6113283,-149.5549966,778.1,1.7, GPS         ,5/7/2019,3:34:49,53,0.2401,0.6387,-0.0058,0.5065,0.0316,0.0183,0.1519,0.0294
195,T,ST,CT,Q1,0.2078,0.6806,21.043,32.151,6.073,68.61132,-149.5549766,777.1,1.7, GPS         ,5/7/2019,3:34:55,23,0.2361,0.6973,-0.0616,0.5077,0.058,0.0372,0.2789,0.0546
196,T,ST,CT,Q1,0.2188,0.6793,20.832,32.503,6.207,68.6113166,-149.5549716,777.3,1.7, GPS         ,5/7/2019,3:35:08,21,0.2382,0.6972,0.2013,0.6578,0.0085,0.0107,0.0389,0.0158
197,T,ST,CT,Q1,0.2207,0.6671,20.804,32.594,6.507,68.6113116,-149.55496,777.2,1.4, GPS         ,5/7/2019,3:35:15,22,0.2381,0.6828,0.2021,0.6481,0.0097,0.0085,0.0441,0.0127
198,T,ST,CT,Q1,0.2078,0.6096,20.991,32.008,7.761,68.61131,-149.5549583,777.1,1.4, GPS         ,5/7/2019,3:35:22,29,0.2253,0.6257,0.1819,0.5948,0.0112,0.0064,0.0539,0.0106
199,T,ST,CT,Q1,0.2067,0.5753,21.007,31.961,8.615,68.6113083,-149.554955,777.4,1.4, GPS         ,5/7/2019,3:35:30,30,0.2228,0.5915,0.1752,0.5542,0.0125,0.0094,0.0607,0.0163
200,T,ST,CT,Q1,0.2189,0.6102,20.831,32.509,7.868,68.6113083,-149.5549533,777.4,1.4, GPS         ,5/7/2019,3:35:55,26,0.2353,0.6285,0.1803,0.5869,0.0108,0.0076,0.0495,0.0125
201,T,ST,CT,Q2,0.2477,0.667,20.427,33.882,6.768,68.611305,-149.5549316,775.9,1.4, GPS         ,5/7/2019,3:36:04,26,0.2613,0.677,0.2358,0.6561,0.0059,0.005,0.0238,0.0075
202,T,ST,CT,Q2,0.2401,0.6495,20.532,33.513,7.119,68.6113066,-149.5549216,775.5,1.4, GPS         ,5/7/2019,3:36:12,30,0.2592,0.6592,0.2173,0.6354,0.0098,0.0057,0.0406,0.0087
203,T,ST,CT,Q2,0.2286,0.6124,20.692,32.963,7.923,68.6113066,-149.5549133,775.7,1.4, GPS         ,5/7/2019,3:36:24,28,0.247,0.6237,0.2126,0.6024,0.0096,0.0058,0.042,0.0095
204,T,ST,CT,Q2,0.2271,0.5858,20.714,32.888,8.589,68.6113033,-149.5549083,775.6,1.4, GPS         ,5/7/2019,3:36:31,25,0.2409,0.596,0.2096,0.5734,0.0087,0.0044,0.0383,0.0075
205,T,ST,CT,Q2,0.2298,0.6134,20.676,33.015,7.909,68.6113033,-149.5549083,775.6,1.4, GPS         ,5/7/2019,3:36:42,30,0.2442,0.6217,0.2166,0.6011,0.0071,0.005,0.0309,0.0081
206,T,ST,CT,Q2,0.23,0.6239,20.673,33.024,7.648,68.6113016,-149.5549166,775.2,1.4, GPS         ,5/7/2019,3:36:50,28,0.2433,0.6402,0.2039,0.6134,0.0084,0.0057,0.0366,0.0091
207,T,ST,CT,Q2,0.2463,0.7078,20.448,33.814,5.783,68.6112933,-149.554915,775.1,1.4, GPS         ,5/7/2019,3:37:00,26,0.2697,0.7216,0.2224,0.6933,0.0097,0.0058,0.0395,0.0082
208,T,ST,CT,Q2,0.2347,0.6663,20.609,33.256,6.659,68.611295,-149.5549233,776.2,1.4, GPS         ,5/7/2019,3:37:33,31,0.262,0.6928,0.2086,0.6431,0.0135,0.017,0.0574,0.0256
209,T,ST,CT,Q3,0.2037,0.5296,21.051,31.83,9.786,68.6113116,-149.5549066,778,1.4, GPS         ,5/7/2019,3:37:41,28,0.2277,0.5489,0.1788,0.5144,0.0131,0.0086,0.0645,0.0163
210,T,ST,CT,Q3,0.1995,0.5151,21.114,31.641,10.124,68.6113116,-149.5549083,778.2,1.4, GPS         ,5/7/2019,3:37:47,26,0.2217,0.5283,0.1735,0.4942,0.0126,0.0083,0.0631,0.016
211,T,ST,CT,Q3,0.19,0.4927,21.254,31.23,10.612,68.61131,-149.5549083,777.9,1.4, GPS         ,5/7/2019,3:37:55,31,0.2138,0.5076,0.1627,0.4712,0.0116,0.0091,0.061,0.0185
212,T,ST,CT,Q3,0.186,0.4815,21.316,31.061,10.867,68.6113066,-149.5549066,777.7,1.4, GPS         ,5/7/2019,3:38:02,26,0.2075,0.5073,0.1591,0.4586,0.0136,0.0114,0.0731,0.0237
213,T,ST,CT,Q3,0.183,0.4707,21.36,30.936,11.132,68.6113033,-149.5549016,777.6,1.4, GPS         ,5/7/2019,3:38:09,35,0.2123,0.4895,0.1567,0.4536,0.0139,0.0074,0.0759,0.0158
214,T,ST,CT,Q3,0.1766,0.4493,21.458,30.671,11.653,68.6113033,-149.5549016,777.5,1.4, GPS         ,5/7/2019,3:38:17,30,0.2087,0.4808,0.1448,0.4299,0.0145,0.0114,0.082,0.0255
215,T,ST,CT,Q3,0.1608,0.3894,21.705,30.028,13.194,68.6113,-149.5548983,777.5,1.4, GPS         ,5/7/2019,3:38:26,32,0.2005,0.4171,0.1362,0.3697,0.0153,0.0109,0.0949,0.028
216,T,ST,CT,Q3,0.184,0.4915,21.345,30.979,10.56,68.611295,-149.5548933,777.4,1.4, GPS         ,5/7/2019,3:38:56,28,0.2174,0.529,0.1552,0.4686,0.0142,0.0123,0.0773,0.025
217,T,ST,CT,Q4,0.173,0.4344,21.513,30.516,12.031,68.6112833,-149.5548766,776.1,1.4, GPS         ,5/7/2019,3:39:03,25,0.1958,0.4555,0.1497,0.4081,0.0115,0.011,0.0665,0.0254
218,T,ST,CT,Q4,0.1743,0.432,21.493,30.574,12.123,68.611285,-149.5548733,776.2,1.4, GPS         ,5/7/2019,3:39:11,26,0.1959,0.4502,0.1418,0.4065,0.0137,0.0106,0.0787,0.0246
219,T,ST,CT,Q4,0.1787,0.4574,21.426,30.755,11.447,68.6112833,-149.5548716,776.4,1.4, GPS         ,5/7/2019,3:39:18,31,0.2156,0.4709,0.1581,0.4362,0.0133,0.0083,0.0744,0.0182
220,T,ST,CT,Q4,0.1848,0.4957,21.332,31.011,10.455,68.611285,-149.55487,776.8,1.4, GPS         ,5/7/2019,3:39:26,29,0.2107,0.5227,0.1597,0.4707,0.0122,0.0102,0.0662,0.0206
221,T,ST,CT,Q4,0.1798,0.474,21.408,30.802,10.99,68.611285,-149.554865,777.2,1.4, GPS         ,5/7/2019,3:39:35,28,0.2057,0.4899,0.1551,0.4526,0.0124,0.0088,0.0689,0.0185
222,T,ST,CT,Q4,0.18,0.4728,21.407,30.81,11.027,68.6112866,-149.5548633,777.5,1.4, GPS         ,5/7/2019,3:39:42,29,0.212,0.4983,0.1503,0.448,0.0143,0.0127,0.0797,0.0268
223,T,ST,CT,Q4,0.1791,0.4726,21.423,30.779,11.017,68.61129,-149.5548683,777.8,1.4, GPS         ,5/7/2019,3:39:50,29,0.2251,0.5073,0.1357,0.4463,0.0186,0.0137,0.104,0.029
224,T,ST,CT,Q4,0.194,0.5112,21.195,31.402,10.157,68.6112916,-149.5548733,778.2,1.4, GPS         ,5/7/2019,3:41:39,29,0.2226,0.5307,0.1675,0.4847,0.012,0.0101,0.0617,0.0197
225,T,ST,CT,Q5,0.2235,0.5952,20.764,32.721,8.302,68.61131,-149.554855,779.7,1.4, GPS         ,5/7/2019,3:41:55,43,0.237,0.6058,0.2045,0.5841,0.0077,0.0056,0.0344,0.0094
226,T,ST,CT,Q5,0.2134,0.5632,20.91,32.26,9.011,68.6113033,-149.5548583,779,1.4, GPS         ,5/7/2019,3:42:03,27,0.2358,0.5772,0.1943,0.5457,0.0111,0.0075,0.052,0.0133
227,T,ST,CT,Q5,0.2181,0.5613,20.843,32.473,9.123,68.6113016,-149.5548466,778.7,1.4, GPS         ,5/7/2019,3:42:10,26,0.2449,0.5805,0.1856,0.5411,0.011,0.0087,0.0503,0.0156
228,T,ST,CT,Q5,0.2045,0.568,21.098,32.008,8.927,68.611305,-149.5548483,778.9,1.4, GPS         ,5/7/2019,3:42:17,28,0.2284,0.8302,-0.1062,0.5456,0.0603,0.0509,0.2948,0.0895
229,T,ST,CT,Q5,0.2155,0.5732,20.881,32.356,8.775,68.6113083,-149.5548533,779,1.4, GPS         ,5/7/2019,3:42:24,27,0.2381,0.5922,0.1871,0.5587,0.0128,0.0085,0.0594,0.0149
230,T,ST,CT,Q5,0.222,0.6005,20.786,32.654,8.15,68.6113083,-149.5548583,779.1,1.4, GPS         ,5/7/2019,3:42:31,23,0.2403,0.6106,0.2002,0.5898,0.01,0.0056,0.045,0.0094
231,T,ST,CT,Q5,0.2109,0.5909,20.956,32.18,8.265,68.6113066,-149.5548583,779.2,1.4, GPS         ,5/7/2019,3:42:39,28,0.233,0.6034,0.071,0.493,0.0284,0.0197,0.1347,0.0333
232,T,ST,CT,Q5,0.2111,0.5999,20.944,32.158,8.04,68.6113066,-149.5548583,779.6,1.4, GPS         ,5/7/2019,3:42:46,26,0.2427,0.6199,0.1871,0.5776,0.0127,0.0087,0.0599,0.0146
233,T,ST,CT,Q6,0.2203,0.5756,20.815,32.592,8.782,68.6113,-149.5548466,779.5,1.4, GPS         ,5/7/2019,3:43:37,28,0.2445,0.5941,0.123,0.3515,0.0208,0.0436,0.0944,0.0758
234,T,ST,CT,Q6,0.218,0.5847,20.846,32.473,8.508,68.6112983,-149.5548416,779.3,1.4, GPS         ,5/7/2019,3:43:44,24,0.2459,0.6054,0.1785,0.5635,0.0147,0.0086,0.0674,0.0147
235,T,ST,CT,Q6,0.2089,0.5736,20.975,32.059,8.686,68.6113,-149.5548433,778.8,1.4, GPS         ,5/7/2019,3:43:52,25,0.233,0.592,0.1856,0.5617,0.0123,0.0073,0.0588,0.0127
236,T,ST,CT,Q6,0.2053,0.5459,21.028,31.898,9.369,68.6113016,-149.5548433,778.6,1.4, GPS         ,5/7/2019,3:44:00,27,0.2286,0.5624,0.17,0.5261,0.0124,0.0088,0.0605,0.0161
237,T,ST,CT,Q6,0.199,0.4909,21.121,31.619,10.794,68.6113016,-149.5548383,778.6,1.4, GPS         ,5/7/2019,3:44:08,32,0.2277,0.5148,0.1606,0.4636,0.0128,0.0099,0.0644,0.0201
238,T,ST,CT,Q6,0.2089,0.5371,20.976,32.059,9.653,68.6113016,-149.5548316,779,1.4, GPS         ,5/7/2019,3:44:16,33,0.2358,0.5551,0.168,0.5071,0.0129,0.0099,0.0619,0.0184
239,T,ST,CT,Q6,0.2073,0.5292,20.998,31.99,9.848,68.6113,-149.5548266,779.4,1.4, GPS         ,5/7/2019,3:44:23,31,0.2466,0.5472,0.1861,0.5159,0.0128,0.0087,0.0616,0.0164
240,T,ST,CT,Q6,0.2455,0.6449,20.459,33.773,7.291,68.6113,-149.554825,779.8,1.4, GPS         ,5/7/2019,3:44:46,26,0.2652,0.6638,0.2307,0.6306,0.0088,0.0078,0.0359,0.0121
241,T,ST,CT,Q7,0.1972,0.5301,21.147,31.537,9.683,68.6113233,-149.5547683,781.3,1.4, GPS         ,5/7/2019,3:44:54,27,0.2142,0.5472,0.1829,0.5187,0.0095,0.0071,0.0482,0.0133
242,T,ST,CT,Q7,0.2019,0.518,21.077,31.746,10.077,68.6113166,-149.554775,780.7,1.4, GPS         ,5/7/2019,3:45:01,22,0.2186,0.537,0.176,0.5043,0.0103,0.0085,0.0509,0.0164
243,T,ST,CT,Q7,0.2207,0.5632,20.806,32.597,9.107,68.6113116,-149.55478,780.2,1.4, GPS         ,5/7/2019,3:45:08,27,0.2473,0.583,0.1976,0.5449,0.0137,0.011,0.0622,0.0195
244,T,ST,CT,Q7,0.2193,0.5988,20.826,32.535,8.163,68.6113166,-149.5547883,779.2,1.4, GPS         ,5/7/2019,3:45:15,30,0.2485,0.6167,0.1849,0.5722,0.0138,0.0088,0.0631,0.0148
245,T,ST,CT,Q7,0.221,0.6013,20.801,32.609,8.119,68.6113166,-149.5547966,778.3,1.4, GPS         ,5/7/2019,3:45:22,25,0.2408,0.6161,0.1961,0.587,0.0114,0.0069,0.0518,0.0115
246,T,ST,CT,Q7,0.2196,0.6111,20.821,32.543,7.855,68.6113083,-149.5547883,778.6,1.4, GPS         ,5/7/2019,3:45:29,30,0.2481,0.6365,0.1941,0.5903,0.0117,0.012,0.0532,0.0197
247,T,ST,CT,Q7,0.2344,0.6749,20.612,33.242,6.451,68.611305,-149.5547883,778.6,1.4, GPS         ,5/7/2019,3:45:38,30,0.2606,0.6887,0.2087,0.6633,0.0124,0.0071,0.053,0.0106
248,T,ST,CT,Q7,0.2424,0.7148,20.501,33.625,5.592,68.6113033,-149.5547933,778.6,1.4, GPS         ,5/7/2019,3:46:15,26,0.2585,0.7269,0.2164,0.6991,0.0111,0.0077,0.046,0.0108
249,T,ST,CT,Q8,0.1732,0.449,21.509,30.522,11.605,68.6112633,-149.5548183,776.1,1.4, GPS         ,5/7/2019,3:46:22,27,0.1904,0.4625,0.1571,0.4299,0.0087,0.0065,0.0504,0.0144
250,T,ST,CT,Q8,0.1779,0.4525,21.438,30.719,11.578,68.611265,-149.5548133,775.9,1.4, GPS         ,5/7/2019,3:46:30,31,0.1985,0.4733,0.1556,0.4381,0.0115,0.0094,0.0644,0.0207
